customer_id,account_created_at,typical_amount_inr,typical_payment_method,primary_device_id,primary_ip,billing_state,risk_segment
cust_000272,2025-08-29T00:00:00,1028.83,upi,dev_008613,223.206.235.47,Gujarat,standard
cust_000273,2025-09-16T00:00:00,421.91,upi,dev_012295,49.46.167.83,Delhi,low_risk
cust_000274,2026-02-02T00:00:00,1192.37,upi,dev_011574,182.228.9.29,Maharashtra,standard
cust_000275,2025-12-12T00:00:00,707.59,upi,dev_004425,117.143.29.17,Rajasthan,low_risk
cust_000276,2026-02-15T00:00:00,603.96,upi,dev_005489,223.7.127.115,Uttar Pradesh,low_risk
cust_000277,2025-11-28T00:00:00,1959.29,upi,dev_010636,49.21.18.150,Uttar Pradesh,low_risk
cust_000278,2025-09-17T00:00:00,122.55,upi,dev_000001,117.81.95.103,Delhi,low_risk
cust_000279,2025-08-20T00:00:00,350.85,upi,dev_002339,103.7.32.117,Delhi,low_risk
cust_000280,2026-04-12T00:00:00,808.13,card,dev_013330,182.227.114.77,Karnataka,standard
cust_000281,2025-05-12T00:00:00,719.14,upi,dev_021413,122.230.169.163,Uttar Pradesh,low_risk
cust_000282,2026-04-01T00:00:00,311.77,upi,dev_000388,223.27.21.251,Tamil Nadu,low_risk
cust_000283,2025-12-29T00:00:00,599.08,card,dev_014362,157.118.218.13,Delhi,high_risk
cust_000284,2025-08-22T00:00:00,733.78,upi,dev_011450,117.4.221.156,Maharashtra,low_risk
cust_000285,2026-02-02T00:00:00,701.66,upi,dev_007025,106.186.53.23,Maharashtra,low_risk
cust_000286,2025-08-21T00:00:00,945.89,upi,dev_016759,157.128.4.174,Kerala,low_risk
cust_000287,2026-02-03T00:00:00,2120.42,upi,dev_006460,117.40.148.131,Kerala,low_risk
cust_000288,2025-10-25T00:00:00,524.32,upi,dev_014980,103.161.41.106,Uttar Pradesh,low_risk
cust_000289,2025-12-10T00:00:00,1154.44,card,dev_007078,117.169.106.146,Telangana,low_risk
cust_000290,2025-10-30T00:00:00,557.87,card,dev_019444,103.71.194.194,Delhi,low_risk
cust_000291,2025-10-10T00:00:00,606.91,upi,dev_021056,103.220.184.190,Karnataka,standard
cust_000292,2025-09-22T00:00:00,1103.99,upi,dev_006779,49.99.224.90,Gujarat,standard
cust_000293,2025-08-26T00:00:00,2188.08,upi,dev_018247,106.93.181.97,Gujarat,low_risk
cust_000294,2025-08-29T00:00:00,222.39,card,dev_005277,223.80.140.10,Uttar Pradesh,standard
cust_000295,2025-08-27T00:00:00,608.48,upi,dev_018544,182.171.70.194,Karnataka,standard
cust_000296,2025-07-14T00:00:00,625.05,card,dev_012625,49.10.88.180,Uttar Pradesh,low_risk
cust_000297,2025-08-31T00:00:00,1498.57,card,dev_000456,106.65.247.136,Tamil Nadu,low_risk
cust_000298,2025-12-23T00:00:00,253.59,upi,dev_008226,182.29.146.78,Telangana,low_risk
cust_000299,2025-10-23T00:00:00,2544.96,upi,dev_009154,122.133.1.91,Uttar Pradesh,low_risk
cust_000300,2026-02-15T00:00:00,368.06,upi,dev_020060,122.225.24.138,Telangana,low_risk
cust_000301,2026-02-13T00:00:00,514.21,upi,dev_018024,106.75.145.233,Telangana,low_risk
cust_000302,2025-05-30T00:00:00,679.2,upi,dev_000319,106.175.133.108,West Bengal,low_risk
cust_000303,2025-11-27T00:00:00,942.52,card,dev_010652,182.33.29.190,West Bengal,low_risk
cust_000304,2026-03-21T00:00:00,1206.35,upi,dev_006339,182.121.151.204,Uttar Pradesh,low_risk
cust_000305,2026-04-12T00:00:00,381.51,upi,dev_015235,122.9.111.42,Karnataka,low_risk
cust_000306,2026-01-20T00:00:00,279.66,card,dev_001830,103.205.156.233,Uttar Pradesh,low_risk
cust_000307,2026-04-29T00:00:00,190.66,upi,dev_021592,157.90.168.61,Karnataka,low_risk
cust_000308,2026-03-08T00:00:00,421.85,netbanking,dev_010625,103.189.2.149,Delhi,standard
cust_000309,2025-11-19T00:00:00,1874.76,upi,dev_010983,223.95.46.26,Kerala,low_risk
cust_000310,2026-02-10T00:00:00,355.42,upi,dev_013752,117.254.77.118,Delhi,low_risk
cust_000311,2025-07-27T00:00:00,432.14,upi,dev_004802,122.98.119.134,Karnataka,low_risk
cust_000312,2025-09-18T00:00:00,264.04,netbanking,dev_007459,117.168.54.204,Tamil Nadu,low_risk
cust_000313,2026-02-15T00:00:00,427.66,netbanking,dev_017025,182.138.14.29,Uttar Pradesh,low_risk
cust_000314,2026-04-19T00:00:00,351.72,card,dev_002314,182.80.10.245,Rajasthan,low_risk
cust_000315,2025-06-12T00:00:00,295.44,upi,dev_010990,49.87.40.64,Karnataka,low_risk
cust_000316,2026-03-08T00:00:00,593.92,upi,dev_005909,182.38.45.42,Kerala,low_risk
cust_000317,2025-08-20T00:00:00,358.11,upi,dev_003253,157.156.215.236,Kerala,low_risk
cust_000318,2025-11-10T00:00:00,242.59,upi,dev_013449,49.146.172.55,Maharashtra,standard
cust_000319,2025-12-03T00:00:00,1154.02,card,dev_011582,122.195.98.2,Uttar Pradesh,low_risk
cust_000320,2025-10-15T00:00:00,1735.86,card,dev_006017,103.68.224.235,Telangana,low_risk
cust_000321,2025-07-19T00:00:00,878.37,upi,dev_001312,117.54.201.45,Kerala,high_risk
cust_000322,2025-10-08T00:00:00,2267.26,upi,dev_004814,103.2.96.228,Gujarat,low_risk
cust_000323,2025-05-28T00:00:00,521.7,upi,dev_004730,122.169.89.85,Tamil Nadu,low_risk
cust_000324,2025-05-13T00:00:00,612.03,upi,dev_008762,182.3.176.243,Uttar Pradesh,low_risk
cust_000325,2025-09-08T00:00:00,823.76,upi,dev_004810,182.62.238.226,Telangana,low_risk
cust_000326,2026-03-17T00:00:00,1156.97,upi,dev_009893,223.187.203.243,Tamil Nadu,low_risk
cust_000327,2026-04-14T00:00:00,2123.16,card,dev_017731,117.159.37.25,Telangana,low_risk
cust_000328,2026-04-25T00:00:00,2160.95,upi,dev_015937,117.188.57.30,Delhi,low_risk
cust_000329,2025-05-05T00:00:00,1221.09,upi,dev_014819,223.75.195.58,Karnataka,low_risk
cust_000330,2025-11-09T00:00:00,8611.58,upi,dev_015176,122.222.146.154,Telangana,standard
cust_000331,2026-05-16T00:00:00,1028.2,card,dev_019422,157.121.112.35,Rajasthan,low_risk
cust_000332,2025-12-15T00:00:00,725.0,upi,dev_009942,49.83.22.20,Uttar Pradesh,low_risk
cust_000333,2025-08-12T00:00:00,265.96,card,dev_018414,49.239.53.45,Gujarat,low_risk
cust_000334,2025-07-16T00:00:00,629.39,upi,dev_013020,182.189.37.116,Gujarat,low_risk
cust_000335,2025-06-22T00:00:00,701.6,card,dev_016167,223.96.90.112,Rajasthan,low_risk
cust_000336,2026-05-21T00:00:00,1769.47,upi,dev_006801,103.226.112.55,Tamil Nadu,low_risk
cust_000337,2025-11-12T00:00:00,537.31,upi,dev_002075,49.203.216.121,Delhi,low_risk
cust_000338,2026-03-30T00:00:00,430.39,upi,dev_007485,106.77.105.191,Telangana,low_risk
cust_000339,2025-08-24T00:00:00,630.69,upi,dev_001083,122.172.30.121,Kerala,low_risk
cust_000340,2025-08-06T00:00:00,705.48,upi,dev_006716,49.193.160.37,Delhi,low_risk
cust_000341,2025-09-22T00:00:00,1124.23,card,dev_012481,182.77.231.125,Tamil Nadu,low_risk
cust_000342,2025-11-26T00:00:00,2061.37,card,dev_003213,106.47.73.55,Uttar Pradesh,standard
cust_000343,2025-10-19T00:00:00,276.73,upi,dev_011850,223.124.162.169,Telangana,high_risk
cust_000344,2025-07-20T00:00:00,1961.08,upi,dev_013439,49.211.219.133,Kerala,low_risk
cust_000345,2025-10-30T00:00:00,383.24,card,dev_014511,103.171.138.106,West Bengal,low_risk
cust_000346,2025-08-28T00:00:00,1764.36,card,dev_000014,182.98.61.218,Rajasthan,low_risk
cust_000347,2026-05-07T00:00:00,994.71,upi,dev_016336,223.35.110.61,Kerala,low_risk
cust_000348,2026-03-06T00:00:00,475.08,upi,dev_019048,223.241.137.98,Tamil Nadu,low_risk
cust_000349,2025-07-30T00:00:00,517.42,card,dev_004586,122.189.37.236,Delhi,low_risk
cust_000350,2026-02-28T00:00:00,337.95,upi,dev_019718,182.204.160.95,Delhi,low_risk
cust_000351,2025-10-23T00:00:00,146.43,card,dev_003132,157.36.159.249,Maharashtra,low_risk
cust_000352,2026-01-11T00:00:00,472.08,upi,dev_021695,103.53.14.65,Rajasthan,low_risk
cust_000353,2026-02-22T00:00:00,778.58,card,dev_013100,122.8.225.25,Karnataka,standard
cust_000354,2025-05-19T00:00:00,398.86,upi,dev_002849,117.152.25.30,Kerala,low_risk
cust_000355,2025-09-23T00:00:00,342.63,card,dev_016594,157.139.124.241,Delhi,low_risk
cust_000356,2025-11-23T00:00:00,315.89,upi,dev_016815,117.142.184.249,Rajasthan,low_risk
cust_000357,2025-12-03T00:00:00,178.36,upi,dev_015454,103.195.214.187,Gujarat,low_risk
cust_000358,2026-03-09T00:00:00,482.69,card,dev_020870,157.226.110.146,Gujarat,standard
cust_000359,2026-04-14T00:00:00,1857.7,upi,dev_006788,157.69.165.247,Uttar Pradesh,low_risk
cust_000360,2026-03-10T00:00:00,950.87,upi,dev_010727,223.145.151.220,Gujarat,low_risk
cust_000361,2025-05-01T00:00:00,1197.82,card,dev_020973,182.156.84.60,Uttar Pradesh,low_risk
cust_000362,2025-05-04T00:00:00,993.93,card,dev_021051,103.246.200.161,Uttar Pradesh,low_risk
cust_000363,2025-11-02T00:00:00,1282.01,upi,dev_007551,157.4.5.58,Kerala,low_risk
cust_000364,2025-05-22T00:00:00,1294.81,upi,dev_008204,122.144.233.146,Karnataka,low_risk
cust_000365,2025-11-28T00:00:00,363.24,upi,dev_017032,49.166.169.3,Tamil Nadu,low_risk
cust_000366,2025-07-14T00:00:00,1908.28,upi,dev_014212,103.230.148.190,Tamil Nadu,low_risk
cust_000367,2025-09-04T00:00:00,153.4,upi,dev_020219,223.238.34.177,Telangana,low_risk
cust_000368,2025-05-06T00:00:00,275.1,upi,dev_007194,103.71.9.10,Karnataka,low_risk
cust_000369,2025-05-25T00:00:00,1013.75,netbanking,dev_003975,223.246.248.105,Delhi,low_risk
cust_000370,2025-05-29T00:00:00,540.63,netbanking,dev_015876,223.76.91.188,Telangana,low_risk
cust_000371,2025-10-27T00:00:00,493.65,card,dev_002859,106.38.17.196,Uttar Pradesh,low_risk
cust_000372,2026-03-19T00:00:00,338.44,upi,dev_000473,122.252.58.84,Delhi,standard
cust_000373,2025-09-12T00:00:00,1225.57,netbanking,dev_019565,157.76.34.65,Telangana,low_risk
cust_000374,2026-01-04T00:00:00,2084.35,card,dev_012114,182.12.109.120,Tamil Nadu,low_risk
cust_000375,2026-01-21T00:00:00,317.55,card,dev_015576,106.59.231.16,Gujarat,low_risk
cust_000376,2026-02-08T00:00:00,307.06,netbanking,dev_011661,223.53.161.4,Kerala,low_risk
cust_000377,2025-04-28T00:00:00,7050.64,card,dev_013566,117.97.213.119,Karnataka,low_risk
cust_000378,2026-02-03T00:00:00,1219.21,upi,dev_014445,223.108.241.58,Delhi,low_risk
cust_000379,2026-04-22T00:00:00,425.22,upi,dev_013261,103.252.91.6,Uttar Pradesh,low_risk
cust_000380,2025-12-18T00:00:00,1352.05,upi,dev_017585,223.130.175.172,Delhi,low_risk
cust_000381,2025-12-23T00:00:00,1950.44,upi,dev_003726,182.61.72.20,Rajasthan,low_risk
cust_000382,2025-08-30T00:00:00,1153.36,card,dev_015570,49.209.124.101,Rajasthan,low_risk
cust_000383,2026-02-28T00:00:00,1204.42,upi,dev_021948,223.145.68.230,Kerala,standard
cust_000384,2025-07-28T00:00:00,522.79,card,dev_018665,103.184.55.61,Tamil Nadu,low_risk
cust_000385,2025-08-03T00:00:00,1313.89,upi,dev_010724,182.97.84.86,Rajasthan,low_risk
cust_000386,2025-08-07T00:00:00,1452.71,upi,dev_008709,49.24.153.104,West Bengal,low_risk
cust_000387,2025-12-02T00:00:00,530.46,card,dev_003890,157.171.224.108,Karnataka,low_risk
cust_000388,2025-09-19T00:00:00,359.9,card,dev_002091,157.57.254.129,Delhi,low_risk
cust_000389,2025-10-24T00:00:00,617.8,upi,dev_008323,122.237.152.252,Tamil Nadu,low_risk
cust_000390,2025-10-27T00:00:00,456.2,upi,dev_013843,122.105.123.74,Maharashtra,standard
cust_000391,2025-11-23T00:00:00,905.82,upi,dev_004971,117.163.107.41,West Bengal,low_risk
cust_000392,2025-11-14T00:00:00,121.22,upi,dev_000102,182.74.189.51,West Bengal,standard
cust_000393,2026-04-05T00:00:00,810.81,card,dev_013741,182.25.72.81,Uttar Pradesh,low_risk
cust_000394,2025-12-18T00:00:00,971.47,card,dev_009207,223.31.18.50,Rajasthan,standard
cust_000395,2026-02-14T00:00:00,246.13,upi,dev_008868,117.199.171.99,Uttar Pradesh,low_risk
cust_000396,2025-05-22T00:00:00,2061.58,upi,dev_010536,106.16.208.117,Karnataka,standard
cust_000397,2025-06-25T00:00:00,492.08,upi,dev_018008,103.101.129.251,Rajasthan,low_risk
cust_000398,2025-06-04T00:00:00,629.34,card,dev_011614,49.78.14.7,Gujarat,standard
cust_000399,2025-05-11T00:00:00,4972.5,upi,dev_003306,106.42.102.148,Gujarat,low_risk
cust_000400,2025-05-11T00:00:00,910.94,upi,dev_012890,157.76.222.136,Tamil Nadu,low_risk
cust_000401,2025-12-02T00:00:00,331.37,card,dev_002801,103.209.184.52,Kerala,low_risk
cust_000402,2025-11-13T00:00:00,1490.57,card,dev_015825,49.143.237.97,Maharashtra,low_risk
cust_000403,2025-05-04T00:00:00,3082.57,upi,dev_008282,106.152.9.110,Karnataka,standard
cust_000404,2026-02-25T00:00:00,1584.79,upi,dev_021266,122.65.78.201,West Bengal,low_risk
cust_000405,2026-04-10T00:00:00,1413.8,netbanking,dev_020941,182.56.1.202,West Bengal,low_risk
cust_000406,2026-03-10T00:00:00,711.11,upi,dev_006985,182.101.121.251,Rajasthan,low_risk
cust_000407,2025-06-28T00:00:00,1166.8,upi,dev_002990,182.204.98.189,Karnataka,low_risk
cust_000408,2026-01-01T00:00:00,1799.73,upi,dev_011575,103.14.115.29,Uttar Pradesh,low_risk
cust_000409,2026-04-23T00:00:00,617.92,upi,dev_017994,117.34.93.201,Karnataka,low_risk
cust_000410,2025-10-09T00:00:00,1368.33,upi,dev_021976,223.224.57.241,Maharashtra,low_risk
cust_000411,2025-07-20T00:00:00,2463.66,upi,dev_009500,103.81.42.197,Maharashtra,low_risk
cust_000412,2025-10-10T00:00:00,361.37,netbanking,dev_008550,49.212.110.93,Kerala,low_risk
cust_000413,2025-05-11T00:00:00,851.76,upi,dev_021254,182.37.61.126,Maharashtra,low_risk
cust_000414,2026-05-09T00:00:00,1164.33,card,dev_003697,117.187.150.62,Gujarat,standard
cust_000415,2025-12-02T00:00:00,1322.46,card,dev_003995,103.195.162.211,West Bengal,low_risk
cust_000416,2025-05-02T00:00:00,1473.64,upi,dev_007244,106.84.129.153,Kerala,standard
cust_000417,2025-04-30T00:00:00,777.15,card,dev_002915,103.194.114.217,Delhi,low_risk
cust_000418,2025-11-04T00:00:00,982.05,card,dev_018466,106.173.66.191,Kerala,low_risk
cust_000419,2025-10-30T00:00:00,601.44,upi,dev_000716,117.246.206.45,Karnataka,low_risk
cust_000420,2025-05-15T00:00:00,556.56,netbanking,dev_021465,157.135.172.252,Kerala,low_risk
cust_000421,2025-09-29T00:00:00,811.97,card,dev_006693,122.92.238.158,Karnataka,standard
cust_000422,2025-11-07T00:00:00,527.98,upi,dev_007615,117.140.59.188,Uttar Pradesh,low_risk
cust_000423,2026-04-06T00:00:00,1248.95,upi,dev_001931,157.219.81.33,Karnataka,low_risk
cust_000424,2025-06-04T00:00:00,241.83,card,dev_021602,182.122.20.239,Delhi,low_risk
cust_000425,2026-01-22T00:00:00,337.52,upi,dev_000393,223.189.223.219,Kerala,low_risk
cust_000426,2025-11-10T00:00:00,679.69,card,dev_016702,106.58.68.11,Telangana,low_risk
cust_000427,2025-09-07T00:00:00,3067.06,netbanking,dev_016005,49.88.211.251,Telangana,low_risk
cust_000428,2025-12-07T00:00:00,88.46,upi,dev_015494,122.50.181.131,Gujarat,standard
cust_000429,2026-05-19T00:00:00,446.35,upi,dev_020695,182.183.89.161,Maharashtra,low_risk
cust_000430,2025-06-07T00:00:00,195.55,card,dev_017356,117.105.127.187,Uttar Pradesh,low_risk
cust_000431,2025-12-12T00:00:00,2539.26,upi,dev_009008,49.167.161.190,Karnataka,low_risk
cust_000432,2026-04-24T00:00:00,488.96,upi,dev_010347,157.214.229.177,Rajasthan,low_risk
cust_000433,2026-02-01T00:00:00,286.77,card,dev_008443,223.133.129.135,Uttar Pradesh,low_risk
cust_000434,2026-05-16T00:00:00,1284.83,card,dev_002695,106.237.103.195,West Bengal,standard
cust_000435,2025-10-23T00:00:00,1410.47,upi,dev_007410,182.200.5.24,Tamil Nadu,low_risk
cust_000436,2025-11-18T00:00:00,535.77,card,dev_008043,223.205.38.90,Maharashtra,low_risk
cust_000437,2026-01-23T00:00:00,1548.53,card,dev_021576,106.90.122.46,Telangana,low_risk
cust_000438,2025-09-02T00:00:00,1575.1,netbanking,dev_007633,106.111.194.70,Karnataka,low_risk
cust_000439,2025-05-09T00:00:00,1590.57,upi,dev_008428,182.100.79.166,Delhi,low_risk
cust_000440,2025-08-22T00:00:00,248.38,upi,dev_002035,157.54.2.59,Kerala,low_risk
cust_000441,2026-01-24T00:00:00,452.1,upi,dev_019132,122.98.130.215,Maharashtra,standard
cust_000442,2025-09-25T00:00:00,608.35,upi,dev_018359,103.3.133.209,Karnataka,high_risk
cust_000443,2025-10-09T00:00:00,368.17,upi,dev_018667,103.50.55.245,West Bengal,low_risk
cust_000444,2026-04-11T00:00:00,789.6,upi,dev_016950,182.220.202.250,Uttar Pradesh,low_risk
cust_000445,2026-03-19T00:00:00,233.82,upi,dev_003296,103.150.162.232,Telangana,low_risk
cust_000446,2025-07-05T00:00:00,1384.16,upi,dev_012403,103.194.184.84,Rajasthan,low_risk
cust_000447,2026-04-18T00:00:00,1777.03,upi,dev_005131,117.39.158.192,West Bengal,low_risk
cust_000448,2025-11-08T00:00:00,196.31,card,dev_019243,223.64.158.38,Rajasthan,standard
cust_000449,2025-07-28T00:00:00,5988.49,upi,dev_003753,223.70.17.232,West Bengal,low_risk
cust_000450,2026-02-03T00:00:00,947.75,card,dev_015575,157.4.212.236,West Bengal,low_risk
cust_000451,2025-12-13T00:00:00,1192.82,card,dev_007117,182.220.202.250,Tamil Nadu,low_risk
cust_000452,2026-04-06T00:00:00,1674.47,upi,dev_005880,182.22.29.95,Maharashtra,standard
cust_000453,2025-12-17T00:00:00,840.12,upi,dev_021444,157.181.175.160,Delhi,standard
cust_000454,2025-08-11T00:00:00,464.9,upi,dev_005946,103.34.97.234,Tamil Nadu,low_risk
cust_000455,2025-07-21T00:00:00,547.19,upi,dev_016996,106.183.12.251,Maharashtra,low_risk
cust_000456,2026-03-19T00:00:00,1497.18,card,dev_009582,49.185.18.171,West Bengal,low_risk
cust_000457,2026-04-23T00:00:00,857.08,card,dev_020180,49.133.149.88,Kerala,low_risk
cust_000458,2025-10-16T00:00:00,173.8,upi,dev_001013,49.35.157.52,Kerala,low_risk
cust_000459,2025-07-31T00:00:00,1439.77,upi,dev_012952,182.113.222.1,Gujarat,low_risk
cust_000460,2026-04-20T00:00:00,332.77,upi,dev_017927,223.122.41.160,Kerala,low_risk
cust_000461,2026-03-09T00:00:00,447.08,card,dev_002915,49.113.11.247,Kerala,low_risk
cust_000462,2025-08-12T00:00:00,883.62,upi,dev_019824,49.182.89.37,West Bengal,low_risk
cust_000463,2025-06-25T00:00:00,3257.66,upi,dev_007246,49.20.144.49,Kerala,low_risk
cust_000464,2026-03-18T00:00:00,5211.44,card,dev_008275,182.22.121.237,Maharashtra,standard
cust_000465,2025-12-20T00:00:00,403.59,card,dev_003845,157.55.89.100,Delhi,low_risk
cust_000466,2025-10-04T00:00:00,1212.19,upi,dev_016666,103.117.64.31,Gujarat,low_risk
cust_000467,2025-07-14T00:00:00,1152.77,card,dev_001426,103.73.79.175,Telangana,low_risk
cust_000468,2026-02-28T00:00:00,303.41,card,dev_005091,103.140.165.115,Gujarat,low_risk
cust_000469,2025-05-13T00:00:00,1617.66,upi,dev_000352,117.115.111.176,Karnataka,standard
cust_000470,2025-06-09T00:00:00,205.17,upi,dev_008964,49.109.96.59,Tamil Nadu,low_risk
cust_000471,2025-07-25T00:00:00,3557.72,upi,dev_002241,223.130.53.91,Tamil Nadu,low_risk
cust_000472,2025-05-18T00:00:00,210.26,card,dev_011406,49.233.13.46,Gujarat,low_risk
cust_000473,2026-01-02T00:00:00,591.19,upi,dev_019270,117.248.49.189,Delhi,low_risk
cust_000474,2025-04-28T00:00:00,1393.77,upi,dev_010716,122.8.28.134,Delhi,low_risk
cust_000475,2025-12-01T00:00:00,1581.25,card,dev_013714,182.177.93.153,West Bengal,standard
cust_000476,2025-10-11T00:00:00,555.92,card,dev_019676,117.67.137.189,Telangana,low_risk
cust_000477,2025-05-28T00:00:00,1266.59,upi,dev_007723,49.45.79.159,West Bengal,low_risk
cust_000478,2026-02-02T00:00:00,786.09,upi,dev_005493,122.128.11.238,Rajasthan,standard
cust_000479,2025-07-30T00:00:00,2418.4,card,dev_010225,157.88.169.171,Rajasthan,low_risk
cust_000480,2026-01-15T00:00:00,571.9,upi,dev_008837,106.202.160.195,Gujarat,standard
cust_000481,2025-07-14T00:00:00,738.86,card,dev_013818,122.24.199.29,Uttar Pradesh,low_risk
cust_000482,2025-05-19T00:00:00,1051.25,card,dev_005060,157.71.221.238,Uttar Pradesh,low_risk
cust_000483,2025-09-01T00:00:00,409.13,card,dev_009205,103.133.97.176,Telangana,standard
cust_000484,2025-07-25T00:00:00,1102.65,card,dev_000343,49.33.155.150,Telangana,low_risk
cust_000485,2026-02-14T00:00:00,588.72,card,dev_014493,223.126.167.115,Tamil Nadu,low_risk
cust_000486,2025-11-23T00:00:00,242.84,card,dev_015357,122.42.209.8,Uttar Pradesh,low_risk
cust_000487,2025-07-13T00:00:00,571.88,upi,dev_013502,157.102.98.74,Maharashtra,low_risk
cust_000488,2025-08-03T00:00:00,814.5,card,dev_021554,182.144.160.108,Telangana,low_risk
cust_000489,2025-10-31T00:00:00,594.75,card,dev_020661,157.172.190.28,Karnataka,low_risk
cust_000490,2026-01-20T00:00:00,282.92,upi,dev_006472,49.200.95.1,Tamil Nadu,low_risk
cust_000491,2025-09-18T00:00:00,1731.22,card,dev_016650,122.222.81.8,Kerala,standard
cust_000492,2025-09-22T00:00:00,262.68,upi,dev_001308,117.15.19.110,Gujarat,low_risk
cust_000493,2026-02-26T00:00:00,520.03,upi,dev_016905,223.8.104.165,Maharashtra,low_risk
cust_000494,2026-04-12T00:00:00,270.69,card,dev_017100,103.164.17.68,Karnataka,low_risk
cust_000495,2025-10-27T00:00:00,222.26,card,dev_003700,103.193.78.164,Telangana,low_risk
cust_000496,2026-03-16T00:00:00,898.6,upi,dev_014083,106.88.127.247,Kerala,low_risk
cust_000497,2025-08-20T00:00:00,722.62,card,dev_014331,49.196.179.88,Telangana,low_risk
cust_000498,2025-08-08T00:00:00,176.53,netbanking,dev_000100,223.4.203.26,Tamil Nadu,low_risk
cust_000499,2026-01-03T00:00:00,245.57,upi,dev_011505,122.176.144.33,Uttar Pradesh,low_risk
cust_000500,2026-02-10T00:00:00,1043.09,upi,dev_005794,117.106.70.105,Delhi,low_risk
cust_000501,2025-11-02T00:00:00,536.71,netbanking,dev_018604,49.18.69.125,Delhi,standard
cust_000502,2025-11-26T00:00:00,1826.6,upi,dev_003983,106.249.91.39,Delhi,low_risk
cust_000503,2026-03-31T00:00:00,895.73,card,dev_002958,49.167.161.190,Karnataka,low_risk
cust_000504,2026-02-13T00:00:00,317.42,upi,dev_000276,117.194.182.156,Telangana,low_risk
cust_000505,2026-02-19T00:00:00,2003.75,upi,dev_000573,106.55.75.194,Karnataka,low_risk
cust_000506,2026-02-02T00:00:00,645.47,netbanking,dev_001807,106.118.217.99,West Bengal,low_risk
cust_000507,2026-01-02T00:00:00,2179.69,card,dev_016101,122.95.148.129,Karnataka,low_risk
